@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
12190,'2022/12/15 11:48:47:113',19,503,564,4
12191,'2022/12/15 11:48:47:124',19,507,562,4
12192,'2022/12/15 11:48:47:135',19,502,561,4
12193,'2022/12/15 11:48:47:145',19,506,559,4
12194,'2022/12/15 11:48:47:156',19,504,560,4
12195,'2022/12/15 11:48:47:166',19,505,564,4
12196,'2022/12/15 11:48:47:177',19,508,559,4
12197,'2022/12/15 11:48:47:187',19,503,561,4
12198,'2022/12/15 11:48:47:198',19,507,560,4
12199,'2022/12/15 11:48:47:208',19,502,564,4
12200,'2022/12/15 11:48:47:219',19,506,560,4
12201,'2022/12/15 11:48:47:230',19,505,563,4
12202,'2022/12/15 11:48:47:240',19,504,560,4
12203,'2022/12/15 11:48:47:251',19,502,559,4
12204,'2022/12/15 11:48:47:261',19,501,564,4
12205,'2022/12/15 11:48:47:272',19,504,565,4
12206,'2022/12/15 11:48:47:282',19,505,563,4
12207,'2022/12/15 11:48:47:292',19,506,562,4
12208,'2022/12/15 11:48:47:303',19,504,561,4
12209,'2022/12/15 11:48:47:313',19,507,565,4
12210,'2022/12/15 11:48:47:324',19,506,564,4
12211,'2022/12/15 11:48:47:334',19,505,563,4
12212,'2022/12/15 11:48:47:345',19,503,559,4
12213,'2022/12/15 11:48:47:355',19,504,562,4
12214,'2022/12/15 11:48:47:366',19,504,564,4
12215,'2022/12/15 11:48:47:377',19,503,566,4
12216,'2022/12/15 11:48:47:387',19,507,563,4
12217,'2022/12/15 11:48:47:398',19,502,558,4
12218,'2022/12/15 11:48:47:408',19,507,560,4
12219,'2022/12/15 11:48:47:419',19,504,565,4
12220,'2022/12/15 11:48:47:429',19,506,562,4
12221,'2022/12/15 11:48:47:440',19,502,563,4
12222,'2022/12/15 11:48:47:451',19,506,563,4
12223,'2022/12/15 11:48:47:461',19,504,561,4
12224,'2022/12/15 11:48:47:472',19,502,560,4
12225,'2022/12/15 11:48:47:482',19,503,559,4
12226,'2022/12/15 11:48:47:493',19,503,563,4
12227,'2022/12/15 11:48:47:503',19,506,564,4
12228,'2022/12/15 11:48:47:514',19,507,561,4
12229,'2022/12/15 11:48:47:524',19,504,563,4
12230,'2022/12/15 11:48:47:535',19,504,562,4
12231,'2022/12/15 11:48:47:546',19,504,560,4
12232,'2022/12/15 11:48:47:556',19,506,562,4
12233,'2022/12/15 11:48:47:567',19,503,562,4
12234,'2022/12/15 11:48:47:577',19,506,564,4
12235,'2022/12/15 11:48:47:588',19,506,562,4
12236,'2022/12/15 11:48:47:599',19,507,560,4
12237,'2022/12/15 11:48:47:609',19,503,560,4
12238,'2022/12/15 11:48:47:620',19,503,562,4
12239,'2022/12/15 11:48:47:630',19,506,563,4
12240,'2022/12/15 11:48:47:641',19,504,566,4
12241,'2022/12/15 11:48:47:651',19,507,560,4
12242,'2022/12/15 11:48:47:661',19,507,560,4
12243,'2022/12/15 11:48:47:671',19,502,563,4
12244,'2022/12/15 11:48:47:682',19,505,563,4
12245,'2022/12/15 11:48:47:693',19,505,564,4
12246,'2022/12/15 11:48:47:703',19,506,564,4
12247,'2022/12/15 11:48:47:714',19,503,561,4
12248,'2022/12/15 11:48:47:724',19,504,561,4
12249,'2022/12/15 11:48:47:735',19,506,561,4
12250,'2022/12/15 11:48:47:746',19,507,563,4
12251,'2022/12/15 11:48:47:756',19,506,562,4
12252,'2022/12/15 11:48:47:767',19,504,563,4
12253,'2022/12/15 11:48:47:777',19,499,564,4
12254,'2022/12/15 11:48:47:788',19,504,565,4
12255,'2022/12/15 11:48:47:798',19,508,562,4
12256,'2022/12/15 11:48:47:809',19,505,558,4
12257,'2022/12/15 11:48:47:819',19,505,565,4
12258,'2022/12/15 11:48:47:830',19,502,560,4
12259,'2022/12/15 11:48:47:841',19,502,559,4
12260,'2022/12/15 11:48:47:851',19,501,562,4
12261,'2022/12/15 11:48:47:862',19,501,565,4
12262,'2022/12/15 11:48:47:872',19,506,560,4
12263,'2022/12/15 11:48:47:883',19,507,564,4
12264,'2022/12/15 11:48:47:893',19,503,561,4
12265,'2022/12/15 11:48:47:904',19,500,562,4
12266,'2022/12/15 11:48:47:915',19,503,562,4
12267,'2022/12/15 11:48:47:925',19,507,561,4
12268,'2022/12/15 11:48:47:936',19,504,564,4
12269,'2022/12/15 11:48:47:946',19,506,564,4
12270,'2022/12/15 11:48:47:957',19,503,564,4
12271,'2022/12/15 11:48:47:967',19,504,564,4
12272,'2022/12/15 11:48:47:978',19,506,561,4
12273,'2022/12/15 11:48:47:989',19,505,562,4
12274,'2022/12/15 11:48:47:999',19,506,564,4
12275,'2022/12/15 11:48:48:010',19,505,563,4
12276,'2022/12/15 11:48:48:020',19,506,564,4
12277,'2022/12/15 11:48:48:030',19,507,561,4
12278,'2022/12/15 11:48:48:040',19,505,566,4
12279,'2022/12/15 11:48:48:051',19,503,560,4
12280,'2022/12/15 11:48:48:062',19,505,560,4
12281,'2022/12/15 11:48:48:072',19,503,560,4
12282,'2022/12/15 11:48:48:083',19,502,561,4
12283,'2022/12/15 11:48:48:093',19,502,559,4
12284,'2022/12/15 11:48:48:104',19,506,564,4
12285,'2022/12/15 11:48:48:114',19,502,564,4
12286,'2022/12/15 11:48:48:127',19,505,565,4
12287,'2022/12/15 11:48:48:136',19,504,563,4
12288,'2022/12/15 11:48:48:146',19,508,560,4
12289,'2022/12/15 11:48:48:157',19,503,562,4
12290,'2022/12/15 11:48:48:167',19,502,562,4
12291,'2022/12/15 11:48:48:178',19,503,562,4
12292,'2022/12/15 11:48:48:188',19,504,565,4
12293,'2022/12/15 11:48:48:199',19,502,563,4
12294,'2022/12/15 11:48:48:210',19,507,562,4
12295,'2022/12/15 11:48:48:220',19,507,566,4
12296,'2022/12/15 11:48:48:231',19,508,561,4
12297,'2022/12/15 11:48:48:241',19,502,564,4
12298,'2022/12/15 11:48:48:252',19,502,559,4
12299,'2022/12/15 11:48:48:262',19,503,560,4
12300,'2022/12/15 11:48:48:273',19,502,564,4
12301,'2022/12/15 11:48:48:284',19,504,564,4
12302,'2022/12/15 11:48:48:294',19,503,565,4
12303,'2022/12/15 11:48:48:305',19,508,560,4
12304,'2022/12/15 11:48:48:315',19,505,563,4
12305,'2022/12/15 11:48:48:326',19,502,565,4
12306,'2022/12/15 11:48:48:336',19,502,564,4
12307,'2022/12/15 11:48:48:347',19,502,564,4
12308,'2022/12/15 11:48:48:358',19,506,562,4
12309,'2022/12/15 11:48:48:368',19,504,563,4
12310,'2022/12/15 11:48:48:379',19,504,560,4
12311,'2022/12/15 11:48:48:389',19,506,564,4
12312,'2022/12/15 11:48:48:400',19,506,560,4
12313,'2022/12/15 11:48:48:409',19,503,562,4
12314,'2022/12/15 11:48:48:420',19,504,560,4
12315,'2022/12/15 11:48:48:431',19,504,564,4
12316,'2022/12/15 11:48:48:441',19,502,564,4
12317,'2022/12/15 11:48:48:452',19,505,561,4
12318,'2022/12/15 11:48:48:462',19,498,560,4
12319,'2022/12/15 11:48:48:473',19,504,562,4
12320,'2022/12/15 11:48:48:483',19,504,563,4
12321,'2022/12/15 11:48:48:494',19,507,563,4
12322,'2022/12/15 11:48:48:505',19,501,559,4
12323,'2022/12/15 11:48:48:515',19,502,558,4
12324,'2022/12/15 11:48:48:526',19,507,564,4
12325,'2022/12/15 11:48:48:536',19,499,561,4
12326,'2022/12/15 11:48:48:547',19,506,562,4
12327,'2022/12/15 11:48:48:557',19,504,566,4
12328,'2022/12/15 11:48:48:568',19,507,565,4
12329,'2022/12/15 11:48:48:579',19,502,560,4
12330,'2022/12/15 11:48:48:589',19,506,564,4
12331,'2022/12/15 11:48:48:600',19,504,560,4
12332,'2022/12/15 11:48:48:610',19,502,561,4
12333,'2022/12/15 11:48:48:620',19,506,560,4
12334,'2022/12/15 11:48:48:631',19,507,561,4
12335,'2022/12/15 11:48:48:641',19,503,562,4
12336,'2022/12/15 11:48:48:652',19,504,565,4
12337,'2022/12/15 11:48:48:663',19,499,560,4
12338,'2022/12/15 11:48:48:673',19,503,562,4
12339,'2022/12/15 11:48:48:684',19,505,562,4
12340,'2022/12/15 11:48:48:694',19,508,559,4
12341,'2022/12/15 11:48:48:705',19,507,561,4
12342,'2022/12/15 11:48:48:715',19,508,563,4
12343,'2022/12/15 11:48:48:726',19,505,561,4
12344,'2022/12/15 11:48:48:737',19,504,564,4
12345,'2022/12/15 11:48:48:747',19,503,563,4
12346,'2022/12/15 11:48:48:758',19,505,562,4
12347,'2022/12/15 11:48:48:768',19,507,562,4
12348,'2022/12/15 11:48:48:779',19,506,563,4
12349,'2022/12/15 11:48:48:789',19,506,562,4
12350,'2022/12/15 11:48:48:800',19,504,562,4
12351,'2022/12/15 11:48:48:811',19,499,564,4
12352,'2022/12/15 11:48:48:821',19,505,565,4
12353,'2022/12/15 11:48:48:832',19,503,565,4
12354,'2022/12/15 11:48:48:842',19,502,559,4
12355,'2022/12/15 11:48:48:853',19,502,561,4
12356,'2022/12/15 11:48:48:863',19,505,561,4
12357,'2022/12/15 11:48:48:874',19,505,560,4
12358,'2022/12/15 11:48:48:885',19,502,560,4
12359,'2022/12/15 11:48:48:895',19,506,561,4
12360,'2022/12/15 11:48:48:906',19,503,566,4
12361,'2022/12/15 11:48:48:916',19,504,564,4
12362,'2022/12/15 11:48:48:927',19,507,561,4
12363,'2022/12/15 11:48:48:937',19,505,564,4
12364,'2022/12/15 11:48:48:948',19,505,559,4
12365,'2022/12/15 11:48:48:959',19,502,564,4
12366,'2022/12/15 11:48:48:969',19,505,560,4
12367,'2022/12/15 11:48:48:980',19,507,559,4
12368,'2022/12/15 11:48:48:989',19,502,565,4
12369,'2022/12/15 11:48:49:000',19,506,564,4
12370,'2022/12/15 11:48:49:010',19,501,565,4
12371,'2022/12/15 11:48:49:021',19,503,562,4
12372,'2022/12/15 11:48:49:032',19,506,562,4
12373,'2022/12/15 11:48:49:042',19,504,563,4
12374,'2022/12/15 11:48:49:053',19,504,561,4
12375,'2022/12/15 11:48:49:063',19,503,562,4
12376,'2022/12/15 11:48:49:074',19,507,560,4
12377,'2022/12/15 11:48:49:084',19,505,560,4
12378,'2022/12/15 11:48:49:095',19,503,561,4
12379,'2022/12/15 11:48:49:106',19,503,562,4
12380,'2022/12/15 11:48:49:116',19,506,563,4
12381,'2022/12/15 11:48:49:127',19,506,563,4
12382,'2022/12/15 11:48:49:137',19,502,563,4
12383,'2022/12/15 11:48:49:148',19,506,563,4
12384,'2022/12/15 11:48:49:158',19,508,561,4
12385,'2022/12/15 11:48:49:169',19,506,563,4
12386,'2022/12/15 11:48:49:180',19,502,564,4
12387,'2022/12/15 11:48:49:190',19,502,560,4
12388,'2022/12/15 11:48:49:201',19,506,561,4
12389,'2022/12/15 11:48:49:211',19,507,564,4
12390,'2022/12/15 11:48:49:222',19,507,562,4
12391,'2022/12/15 11:48:49:232',19,503,564,4
12392,'2022/12/15 11:48:49:243',19,503,560,4
12393,'2022/12/15 11:48:49:254',19,503,563,4
12394,'2022/12/15 11:48:49:264',19,507,561,4
12395,'2022/12/15 11:48:49:275',19,505,563,4
12396,'2022/12/15 11:48:49:285',19,500,560,4
12397,'2022/12/15 11:48:49:296',19,508,562,4
12398,'2022/12/15 11:48:49:306',19,505,564,4
12399,'2022/12/15 11:48:49:317',19,504,563,4
12400,'2022/12/15 11:48:49:328',19,505,563,4
12401,'2022/12/15 11:48:49:338',19,503,561,4
12402,'2022/12/15 11:48:49:349',19,503,564,4
12403,'2022/12/15 11:48:49:358',19,502,561,4
12404,'2022/12/15 11:48:49:369',19,505,564,4
12405,'2022/12/15 11:48:49:379',19,502,560,4
12406,'2022/12/15 11:48:49:390',19,508,562,4
12407,'2022/12/15 11:48:49:400',19,507,561,4
12408,'2022/12/15 11:48:49:411',19,503,560,4
12409,'2022/12/15 11:48:49:422',19,506,565,4
12410,'2022/12/15 11:48:49:432',19,501,562,4
12411,'2022/12/15 11:48:49:443',19,506,564,4
12412,'2022/12/15 11:48:49:453',19,507,562,4
12413,'2022/12/15 11:48:49:464',19,505,561,4
12414,'2022/12/15 11:48:49:474',19,502,560,4
12415,'2022/12/15 11:48:49:485',19,506,564,4
12416,'2022/12/15 11:48:49:496',19,506,560,4
12417,'2022/12/15 11:48:49:506',19,501,563,4
12418,'2022/12/15 11:48:49:517',19,503,560,4
12419,'2022/12/15 11:48:49:527',19,505,561,4
12420,'2022/12/15 11:48:49:538',19,507,560,4
12421,'2022/12/15 11:48:49:548',19,506,564,4
12422,'2022/12/15 11:48:49:559',19,505,559,4
12423,'2022/12/15 11:48:49:570',19,503,559,4
12424,'2022/12/15 11:48:49:580',19,503,562,4
12425,'2022/12/15 11:48:49:591',19,502,565,4
12426,'2022/12/15 11:48:49:601',19,502,560,4
12427,'2022/12/15 11:48:49:612',19,505,564,4
12428,'2022/12/15 11:48:49:622',19,504,563,4
12429,'2022/12/15 11:48:49:633',19,502,560,4
12430,'2022/12/15 11:48:49:644',19,507,564,4
12431,'2022/12/15 11:48:49:654',19,503,564,4
12432,'2022/12/15 11:48:49:665',19,506,559,4
12433,'2022/12/15 11:48:49:675',19,505,564,4
12434,'2022/12/15 11:48:49:686',19,508,560,4
12435,'2022/12/15 11:48:49:697',19,503,564,4
12436,'2022/12/15 11:48:49:707',19,507,563,4
12437,'2022/12/15 11:48:49:718',19,504,563,4
12438,'2022/12/15 11:48:49:728',19,507,561,4
12439,'2022/12/15 11:48:49:738',19,505,560,4
12440,'2022/12/15 11:48:49:749',19,505,561,4
12441,'2022/12/15 11:48:49:759',19,502,564,4
12442,'2022/12/15 11:48:49:769',19,504,562,4
12443,'2022/12/15 11:48:49:780',19,506,563,4
12444,'2022/12/15 11:48:49:791',19,504,561,4
12445,'2022/12/15 11:48:49:801',19,504,562,4
12446,'2022/12/15 11:48:49:812',19,506,565,4
12447,'2022/12/15 11:48:49:822',19,504,560,4
12448,'2022/12/15 11:48:49:833',19,508,563,4
12449,'2022/12/15 11:48:49:843',19,503,562,4
12450,'2022/12/15 11:48:49:854',19,502,561,4
12451,'2022/12/15 11:48:49:865',19,503,558,4
12452,'2022/12/15 11:48:49:875',19,504,565,4
12453,'2022/12/15 11:48:49:886',19,504,562,4
12454,'2022/12/15 11:48:49:896',19,506,560,4
12455,'2022/12/15 11:48:49:907',19,504,558,4
12456,'2022/12/15 11:48:49:917',19,503,560,4
12457,'2022/12/15 11:48:49:928',19,508,559,4
12458,'2022/12/15 11:48:49:939',19,505,560,4
12459,'2022/12/15 11:48:49:949',19,507,564,4
12460,'2022/12/15 11:48:49:960',19,508,562,4
12461,'2022/12/15 11:48:49:970',19,507,560,4
12462,'2022/12/15 11:48:49:981',19,507,563,4
12463,'2022/12/15 11:48:49:992',19,503,564,4
12464,'2022/12/15 11:48:50:002',19,507,565,4
12465,'2022/12/15 11:48:50:013',19,505,565,4
12466,'2022/12/15 11:48:50:023',19,504,562,4
12467,'2022/12/15 11:48:50:034',19,502,563,4
12468,'2022/12/15 11:48:50:044',19,504,565,4
12469,'2022/12/15 11:48:50:055',19,507,565,4
12470,'2022/12/15 11:48:50:066',19,507,562,4
12471,'2022/12/15 11:48:50:076',19,502,558,4
12472,'2022/12/15 11:48:50:087',19,503,561,4
12473,'2022/12/15 11:48:50:097',19,502,559,4
12474,'2022/12/15 11:48:50:107',19,506,560,4
12475,'2022/12/15 11:48:50:117',19,506,563,4
12476,'2022/12/15 11:48:50:128',19,502,561,4
12477,'2022/12/15 11:48:50:138',19,507,564,4
12478,'2022/12/15 11:48:50:149',19,503,565,4
12479,'2022/12/15 11:48:50:160',19,505,563,4
12480,'2022/12/15 11:48:50:170',19,504,561,4
12481,'2022/12/15 11:48:50:181',19,507,564,4
12482,'2022/12/15 11:48:50:191',19,505,560,4
12483,'2022/12/15 11:48:50:202',19,503,560,4
12484,'2022/12/15 11:48:50:212',19,505,564,4
12485,'2022/12/15 11:48:50:223',19,506,562,4
12486,'2022/12/15 11:48:50:234',19,507,565,4
12487,'2022/12/15 11:48:50:244',19,505,564,4
12488,'2022/12/15 11:48:50:255',19,501,565,4
12489,'2022/12/15 11:48:50:265',19,505,560,4
12490,'2022/12/15 11:48:50:276',19,507,565,4
12491,'2022/12/15 11:48:50:287',19,503,561,4
12492,'2022/12/15 11:48:50:297',19,507,560,4
12493,'2022/12/15 11:48:50:308',19,502,560,4
12494,'2022/12/15 11:48:50:318',19,504,562,4
12495,'2022/12/15 11:48:50:329',19,506,561,4
12496,'2022/12/15 11:48:50:339',19,503,564,4
12497,'2022/12/15 11:48:50:350',19,505,563,4
12498,'2022/12/15 11:48:50:360',19,509,562,4
12499,'2022/12/15 11:49:33:693',20,544,522,5
12500,'2022/12/15 11:49:33:703',20,543,517,5
12501,'2022/12/15 11:49:33:714',20,541,521,5
12502,'2022/12/15 11:49:33:724',20,541,519,5
12503,'2022/12/15 11:49:33:735',20,539,521,5
12504,'2022/12/15 11:49:33:746',20,543,520,5
12505,'2022/12/15 11:49:33:756',20,541,519,5
12506,'2022/12/15 11:49:33:767',20,539,520,5
12507,'2022/12/15 11:49:33:777',20,541,516,5
12508,'2022/12/15 11:49:33:788',20,538,518,5
12509,'2022/12/15 11:49:33:799',20,542,521,5
12510,'2022/12/15 11:49:33:809',20,540,520,5
12511,'2022/12/15 11:49:33:820',20,542,517,5
12512,'2022/12/15 11:49:33:830',20,541,522,5
12513,'2022/12/15 11:49:33:841',20,542,517,5
12514,'2022/12/15 11:49:33:851',20,540,519,5
12515,'2022/12/15 11:49:33:862',20,542,522,5
12516,'2022/12/15 11:49:33:872',20,543,517,5
12517,'2022/12/15 11:49:33:883',20,542,521,5
12518,'2022/12/15 11:49:33:893',20,539,518,5
12519,'2022/12/15 11:49:33:903',20,541,518,5
12520,'2022/12/15 11:49:33:914',20,539,520,5
12521,'2022/12/15 11:49:33:924',20,539,522,5
12522,'2022/12/15 11:49:33:935',20,544,519,5
12523,'2022/12/15 11:49:33:945',20,541,519,5
12524,'2022/12/15 11:49:33:956',20,539,520,5
12525,'2022/12/15 11:49:33:967',20,541,515,5
12526,'2022/12/15 11:49:33:977',20,544,519,5
12527,'2022/12/15 11:49:33:988',20,543,519,5
12528,'2022/12/15 11:49:33:998',20,540,521,5
12529,'2022/12/15 11:49:34:009',20,541,521,5
12530,'2022/12/15 11:49:34:019',20,537,516,5
12531,'2022/12/15 11:49:34:030',20,542,519,5
12532,'2022/12/15 11:49:34:041',20,539,518,5
12533,'2022/12/15 11:49:34:051',20,542,517,5
12534,'2022/12/15 11:49:34:062',20,541,520,5
12535,'2022/12/15 11:49:34:072',20,539,518,5
12536,'2022/12/15 11:49:34:083',20,544,515,5
12537,'2022/12/15 11:49:34:093',20,539,519,5
12538,'2022/12/15 11:49:34:104',20,540,522,5
12539,'2022/12/15 11:49:34:115',20,540,517,5
12540,'2022/12/15 11:49:34:125',20,543,517,5
12541,'2022/12/15 11:49:34:136',20,542,520,5
12542,'2022/12/15 11:49:34:146',20,539,521,5
12543,'2022/12/15 11:49:34:157',20,543,519,5
12544,'2022/12/15 11:49:34:167',20,543,522,5
12545,'2022/12/15 11:49:34:178',20,543,516,5
12546,'2022/12/15 11:49:34:189',20,543,517,5
12547,'2022/12/15 11:49:34:199',20,542,517,5
12548,'2022/12/15 11:49:34:210',20,540,519,5
12549,'2022/12/15 11:49:34:220',20,542,518,5
12550,'2022/12/15 11:49:34:231',20,543,519,5
12551,'2022/12/15 11:49:34:241',20,544,515,5
12552,'2022/12/15 11:49:34:252',20,542,517,5
12553,'2022/12/15 11:49:34:261',20,543,522,5
12554,'2022/12/15 11:49:34:272',20,540,521,5
12555,'2022/12/15 11:49:34:283',20,542,518,5
12556,'2022/12/15 11:49:34:293',20,541,514,5
12557,'2022/12/15 11:49:34:304',20,539,521,5
12558,'2022/12/15 11:49:34:314',20,541,516,5
12559,'2022/12/15 11:49:34:325',20,539,521,5
12560,'2022/12/15 11:49:34:335',20,538,520,5
12561,'2022/12/15 11:49:34:346',20,540,518,5
12562,'2022/12/15 11:49:34:357',20,544,518,5
12563,'2022/12/15 11:49:34:367',20,540,521,5
12564,'2022/12/15 11:49:34:378',20,541,517,5
12565,'2022/12/15 11:49:34:388',20,538,516,5
12566,'2022/12/15 11:49:34:399',20,540,517,5
12567,'2022/12/15 11:49:34:409',20,541,518,5
12568,'2022/12/15 11:49:34:420',20,543,522,5
12569,'2022/12/15 11:49:34:431',20,544,514,5
12570,'2022/12/15 11:49:34:441',20,539,520,5
12571,'2022/12/15 11:49:34:452',20,541,517,5
12572,'2022/12/15 11:49:34:462',20,538,522,5
12573,'2022/12/15 11:49:34:473',20,542,519,5
12574,'2022/12/15 11:49:34:483',20,541,519,5
12575,'2022/12/15 11:49:34:494',20,542,519,5
12576,'2022/12/15 11:49:34:504',20,543,520,5
12577,'2022/12/15 11:49:34:515',20,543,518,5
12578,'2022/12/15 11:49:34:526',20,538,521,5
12579,'2022/12/15 11:49:34:536',20,538,520,5
12580,'2022/12/15 11:49:34:547',20,543,520,5
12581,'2022/12/15 11:49:34:557',20,541,523,5
12582,'2022/12/15 11:49:34:568',20,538,523,5
12583,'2022/12/15 11:49:34:579',20,539,518,5
12584,'2022/12/15 11:49:34:589',20,543,518,5
12585,'2022/12/15 11:49:34:600',20,544,516,5
12586,'2022/12/15 11:49:34:610',20,539,520,5
12587,'2022/12/15 11:49:34:621',20,544,518,5
12588,'2022/12/15 11:49:34:631',20,541,519,5
12589,'2022/12/15 11:49:34:641',20,544,520,5
12590,'2022/12/15 11:49:34:651',20,541,518,5
12591,'2022/12/15 11:49:34:662',20,542,521,5
12592,'2022/12/15 11:49:34:673',20,544,519,5
12593,'2022/12/15 11:49:34:683',20,541,518,5
12594,'2022/12/15 11:49:34:694',20,541,517,5
12595,'2022/12/15 11:49:34:704',20,541,519,5
12596,'2022/12/15 11:49:34:715',20,539,516,5
12597,'2022/12/15 11:49:34:725',20,542,521,5
12598,'2022/12/15 11:49:34:736',20,540,518,5
12599,'2022/12/15 11:49:34:747',20,538,519,5
12600,'2022/12/15 11:49:34:757',20,544,518,5
12601,'2022/12/15 11:49:34:768',20,541,519,5
12602,'2022/12/15 11:49:34:778',20,544,521,5
12603,'2022/12/15 11:49:34:788',20,540,517,5
12604,'2022/12/15 11:49:34:799',20,541,520,5
12605,'2022/12/15 11:49:34:810',20,542,517,5
12606,'2022/12/15 11:49:34:820',20,545,518,5
12607,'2022/12/15 11:49:34:831',20,544,520,5
12608,'2022/12/15 11:49:34:841',20,536,517,5
12609,'2022/12/15 11:49:34:852',20,543,518,5
12610,'2022/12/15 11:49:34:862',20,541,517,5
12611,'2022/12/15 11:49:34:873',20,538,520,5
12612,'2022/12/15 11:49:34:884',20,546,514,5
12613,'2022/12/15 11:49:34:894',20,542,520,5
12614,'2022/12/15 11:49:34:905',20,544,518,5
12615,'2022/12/15 11:49:34:915',20,538,518,5
12616,'2022/12/15 11:49:34:926',20,541,517,5
12617,'2022/12/15 11:49:34:936',20,542,520,5
12618,'2022/12/15 11:49:34:947',20,538,517,5
12619,'2022/12/15 11:49:34:958',20,543,521,5
12620,'2022/12/15 11:49:34:968',20,539,522,5
12621,'2022/12/15 11:49:34:979',20,542,519,5
12622,'2022/12/15 11:49:34:989',20,541,517,5
12623,'2022/12/15 11:49:35:000',20,542,522,5
12624,'2022/12/15 11:49:35:010',20,543,520,5
12625,'2022/12/15 11:49:35:021',20,541,519,5
12626,'2022/12/15 11:49:35:031',20,540,517,5
12627,'2022/12/15 11:49:35:042',20,545,521,5
12628,'2022/12/15 11:49:35:053',20,544,517,5
12629,'2022/12/15 11:49:35:063',20,540,521,5
12630,'2022/12/15 11:49:35:074',20,544,516,5
12631,'2022/12/15 11:49:35:084',20,540,518,5
12632,'2022/12/15 11:49:35:095',20,543,519,5
12633,'2022/12/15 11:49:35:106',20,538,517,5
12634,'2022/12/15 11:49:35:116',20,541,519,5
12635,'2022/12/15 11:49:35:127',20,545,517,5
12636,'2022/12/15 11:49:35:137',20,541,520,5
12637,'2022/12/15 11:49:35:148',20,542,516,5
12638,'2022/12/15 11:49:35:158',20,544,518,5
12639,'2022/12/15 11:49:35:168',20,542,516,5
12640,'2022/12/15 11:49:35:178',20,542,519,5
12641,'2022/12/15 11:49:35:189',20,542,520,5
12642,'2022/12/15 11:49:35:200',20,540,517,5
12643,'2022/12/15 11:49:35:210',20,539,519,5
12644,'2022/12/15 11:49:35:221',20,542,518,5
12645,'2022/12/15 11:49:35:231',20,544,522,5
12646,'2022/12/15 11:49:35:242',20,543,520,5
12647,'2022/12/15 11:49:35:252',20,542,517,5
12648,'2022/12/15 11:49:35:263',20,542,522,5
12649,'2022/12/15 11:49:35:273',20,540,519,5
12650,'2022/12/15 11:49:35:284',20,544,520,5
12651,'2022/12/15 11:49:35:295',20,540,517,5
12652,'2022/12/15 11:49:35:305',20,542,518,5
12653,'2022/12/15 11:49:35:316',20,542,521,5
12654,'2022/12/15 11:49:35:326',20,540,519,5
12655,'2022/12/15 11:49:35:337',20,540,521,5
12656,'2022/12/15 11:49:35:347',20,540,517,5
12657,'2022/12/15 11:49:35:358',20,544,516,5
12658,'2022/12/15 11:49:35:369',20,539,520,5
12659,'2022/12/15 11:49:35:379',20,541,520,5
12660,'2022/12/15 11:49:35:390',20,544,517,5
12661,'2022/12/15 11:49:35:400',20,542,516,5
12662,'2022/12/15 11:49:35:411',20,538,518,5
12663,'2022/12/15 11:49:35:421',20,543,518,5
12664,'2022/12/15 11:49:35:432',20,540,518,5
12665,'2022/12/15 11:49:35:443',20,539,516,5
12666,'2022/12/15 11:49:35:453',20,544,517,5
12667,'2022/12/15 11:49:35:464',20,545,521,5
12668,'2022/12/15 11:49:35:474',20,539,518,5
12669,'2022/12/15 11:49:35:485',20,540,520,5
12670,'2022/12/15 11:49:35:495',20,541,517,5
12671,'2022/12/15 11:49:35:506',20,542,518,5
12672,'2022/12/15 11:49:35:517',20,543,521,5
12673,'2022/12/15 11:49:35:527',20,541,517,5
12674,'2022/12/15 11:49:35:537',20,544,521,5
12675,'2022/12/15 11:49:35:547',20,540,517,5
